f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,f166,f167,f168,f169,f170,f171,f172,f173,f174,f175,f176,f177,f178,f179,f180,f181,f182,f183,f184,f185,f186,f187,f188,f189,f190,f191,f192,f193,f194,f195,f196,f197,f198,f199,Person,Scientist,Place,Planet,CelestialBody
5814361.6,-9151883.0,8155095.0,-8820175.0,8873997.0,7335994.4,8360530.4,10001085.0,-10032681.4,8404044.0,6690939.5,-6390678.0,7049151.0,-8518223.0,9014640.0,3682423.4,7160174.0,-7734877.0,-6029650.0,-9471799.0,-8959187.6,9184024.5,-6377540.5,7501592.5,-433615.13,7536360.0,10860753.0,-5963627.6,-10108007.0,-8529741.0,941162.3,-7229295.0,-939222.5,8876911.6,-9144768.0,7069067.0,-358997.3,-6177437.3,-6061674.7,7979397.0,8682638.0,5900907.0,-9462400.0,7868968.0,8154269.0,-10503646.0,6573214.0,7657027.0,-7192004.0,-7207402.0,-9047965.0,4143604.6,-9223050.6,10669047.4,-8008449.5,8912980.6,9648222.0,-8925895.0,-8890521.0,-8989652.0,-8139768.0,9957226.0,7748186.6,-7427958.0,-6644740.0,8000804.5,-4764818.4,4159148.0,8398012.0,-6947033.0,-8334666.0,-7845291.5,6059563.5,9253228.0,-7821550.0,-5712210.4,7256234.0,-6241657.2,-7272887.0,7206887.0,-6942382.0,-705406.07,7028179.6,7610564.0,7385623.5,-3285481.4,-6522456.0,8253302.4,7552412.0,9251135.0,-6514471.0,-9396570.0,-4887489.2,-7233442.0,6042880.2,-6139305.2,8920319.4,-2177538.2,-2313289.6,6330982.6,-6836704.0,8420736.0,-8611066.0,9331444.0,10502992.6,-4628630.0,-6700728.0,8210058.5,-8732007.4,4046882.7,-4731230.0,8132611.0,5912592.0,-3713526.0,-8093881.0,9076262.0,2469143.6,-8850720.0,6458648.0,-7792969.0,-8425509.0,-6875725.0,-6700097.0,-6414962.0,-9451778.0,193166.88,-5799878.4,8699747.0,612857.33,-3677295.0,-7267488.5,5129160.7,-4884413.3,-4888559.0,-8875839.4,-7387348.0,-5856923.0,-8496516.0,5144870.7,-8335595.0,-5709418.0,-6418005.4,7449766.0,-6471612.0,7511773.0,-8128936.0,-8022483.0,-7705790.0,-9788471.0,4311825.7,6680892.0,-6000809.4,4771722.0,-3900295.0,-9563506.4,6838368.0,-2527294.3,-11460976.0,9655792.0,5634454.3,-8649851.4,5906516.7,7383197.5,10263445.0,-2141467.7,-8949268.0,-5929941.0,-6652478.0,5982369.0,7951717.0,-205768.25,-6517824.5,1199501.7,8651809.0,-9425577.0,-8615984.0,4393868.0,8699289.0,-4749283.0,-8865951.0,-6116568.7,-9639776.0,-5112484.5,-10155541.0,5076460.5,6677116.0,6529143.0,-3625597.0,-5329729.2,8953818.0,8480802.0,4048808.3,-10863423.0,-8300915.0,-2073794.0,-9096128.5,9154481.4,-4674946.0,1916538.7,1475674.7,1,0,0,0,0
10042393.0,-10885412.0,9666566.6,-10313202.4,8225590.0,7883270.0,9117964.0,9388369.0,-10015487.0,9114311.0,7652975.0,-8646724.4,9993148.0,-9304428.0,8569141.0,7263132.0,9647263.6,-9715292.6,-9703499.0,-8872442.0,-10221589.0,9227557.5,-9094531.0,8739281.4,1150261.2,9859518.0,9259278.0,-7667948.0,-9856965.4,-9162614.5,6189938.0,-9210854.0,3752372.0,7048770.0,-9033167.0,11437073.0,-5646935.5,-4619903.5,-10672421.0,10098302.0,8591292.0,8089407.0,-9699739.5,7378828.5,10538163.0,-10032671.0,6823927.0,9066138.0,-6266563.4,-10283364.0,-10485733.0,5720270.8,-10098366.4,8633627.0,-7825525.0,9367049.0,10573596.0,-6138803.8,-11069669.6,-11561391.5,-9411427.4,8995384.0,9192788.6,-8871236.4,-6780892.0,10782216.0,-9247380.5,7464898.4,9421412.0,-8812342.0,-8623332.5,-9793058.0,9078152.0,11154517.0,-10377800.0,-6949688.0,7668042.0,-8239041.0,-10776172.0,7175315.0,-9236455.0,5289348.6,6659699.0,9360129.0,9118804.0,-442505.67,-9473980.0,9787417.0,7602263.0,9310188.0,-3331706.7,-7372014.0,-6597020.5,-10664496.6,7462411.4,-9208725.0,10055289.0,-787390.2,-960627.9,11451744.0,-9134555.0,9348618.0,-9330045.0,9332956.0,9601194.0,-8203179.4,-7213881.6,9699222.0,-10272449.0,3620445.0,-10298701.0,8562292.0,7332985.0,-5761064.2,-8108413.0,8696673.0,1830053.5,-8006463.0,5526720.0,-9162593.0,-8778006.6,-7955965.4,-4097613.7,-8970899.0,-8027114.0,1451066.6,-7781872.0,10054013.0,2593276.3,-3541540.7,-9740246.0,4238856.2,-7205072.0,-5909965.0,-8000763.0,-7516087.6,-10885290.0,-8650609.0,7256970.6,-8026610.0,-6734572.0,-7844036.0,8122510.0,-5211330.6,8828696.6,-10417898.0,-9795536.0,-9564847.0,-10091210.0,3854534.4,7175604.0,-5507367.5,4561972.6,-5436098.2,-9389131.0,9936622.5,-2383110.5,-9211238.0,8043396.0,6725487.0,-8388141.0,6697688.0,10267439.5,7438017.0,-3255716.7,-9767414.0,-8600838.5,-8754344.0,9903596.0,5826216.6,313554.05,-7799997.0,-4677385.0,10543001.0,-10813747.0,-10388073.0,3749022.3,8503691.0,-3333157.0,-8282630.0,-6123949.6,-8223626.0,-5754523.7,-8428416.0,8356836.4,6229436.0,6140314.0,-145724.35,-8583037.6,8732340.5,8106347.0,5326658.0,-9706312.0,-9209259.0,1056488.7,-8279503.0,8450550.6,-8202969.0,1826551.6,699497.15,1,0,0,0,0
7361039.5,-12806536.0,8195748.0,-10573760.4,8004972.0,6840961.4,10007813.6,10279515.4,-11556236.4,12882596.0,7117468.0,-6536881.0,7292750.0,-7257672.0,7829921.0,7195371.0,10901929.4,-8147723.0,-9947390.0,-9660472.0,-8967132.0,10703152.4,-9706280.4,6224104.4,-796395.0,8154970.4,6928964.0,-7536824.0,-10652663.0,-9115559.0,3990570.0,-10637098.6,1983166.9,7858362.0,-9494888.0,9035452.5,-4000163.0,-5608148.5,-7094890.0,8938177.0,10868963.0,4859528.3,-10998944.0,9480739.0,9665355.0,-9938841.0,7174816.0,5714236.0,-7061811.0,-9007537.0,-9354090.0,5452036.5,-10472590.0,8744290.0,-8882546.0,10810219.5,10505138.0,-8074429.0,-8877792.0,-8264293.0,-8643474.4,10389954.6,8940683.0,-8737579.0,-7499345.4,8979803.0,-7545017.0,6792962.6,9288379.0,-9948446.6,-8475547.0,-9345002.0,10326810.0,10385671.0,-10869780.0,-7957741.0,7586489.0,-6153309.7,-9752601.4,6988743.0,-9471755.0,5571056.0,8205014.5,8813802.0,9920034.0,-3563314.3,-10239939.4,9134484.0,7900791.0,9301089.5,-5706416.0,-9461774.0,-5336289.5,-9328870.0,9376176.0,-9581682.0,10058140.0,-2186730.0,-917441.8,11326673.0,-9775119.0,9012557.6,-7861139.6,8010154.0,9358753.0,-5061873.8,-9299205.0,9853025.5,-8664927.0,5185034.0,-5811477.5,7197797.0,8003573.0,-6485557.0,-8586017.0,10502745.0,2616849.0,-9275568.0,2855316.5,-10606731.0,-8567500.0,-10469283.0,-5319708.6,-9356031.6,-9684270.0,-1185140.4,-7158813.6,8465817.0,1053832.2,-5481272.0,-6189318.0,4584961.4,-5275726.7,-5572055.0,-6530630.0,-4958781.0,-8072774.0,-9805658.0,7058458.0,-9054706.0,-5467220.4,-8348552.0,5642346.0,-5734817.7,8306902.0,-11056350.0,-8892812.0,-10801251.0,-11389977.0,5166822.0,6296424.0,-6862169.5,2757087.0,-6658543.0,-8427557.0,9802255.0,-3591375.8,-9344006.0,10798161.0,7421502.0,-8852523.0,5320851.5,9688306.0,7357604.0,-3120275.2,-10937553.0,-8861715.0,-9050727.0,7647657.0,5366108.2,66608.65,-7338081.0,-3406585.4,10484763.0,-11313842.0,-7782610.5,4907535.8,6815579.0,-4213736.6,-8852706.0,-8404028.4,-10653712.0,-5744637.5,-11147401.5,6978858.0,7486284.5,8340753.0,-1316968.35,-7475788.0,9898995.0,8190407.0,2564127.6,-9372978.0,-9246255.0,-1453539.6,-8757298.0,8654596.0,-6984786.0,3794587.0,1039506.4,1,0,0,0,0
7930436.0,-8076677.5,7269282.0,-9041887.0,7260483.0,7426598.0,8181433.0,9266554.0,-9644782.0,8927128.5,6906161.5,-8763946.6,6019838.0,-8080993.6,7595031.0,3191619.4,6849716.6,-8684254.0,-8209187.0,-8802028.0,-9338117.0,10889795.0,-6625056.0,6356081.0,1070219.7,8334235.0,8609397.0,-6201419.2,-9216933.0,-7375693.0,1931851.5,-9088144.5,1937258.4,7641874.0,-9043605.0,10087550.4,-2960630.9,-5327092.5,-7030053.4,8513255.0,8899483.0,6245058.0,-9704422.0,8419814.0,9372089.0,-9227177.5,7488859.0,6962052.0,-8199886.0,-10075439.5,-8815192.0,5092216.7,-9470370.0,9610213.0,-10767683.0,7211784.0,8776067.0,-9077353.0,-11041658.0,-9613231.6,-7016340.0,8843376.5,8046127.0,-8538128.0,-7230098.5,9583960.5,-7431391.6,5782651.5,7955953.0,-9489544.5,-8282662.0,-9480239.5,7021329.0,9257053.0,-11053014.0,-8438928.0,7299019.4,-5977498.7,-9413215.0,6868502.5,-8048350.0,3897141.0,7424905.0,7363696.4,7455227.0,-2691835.0,-10070692.0,8729268.6,7870681.0,7827574.0,-5020238.0,-9087638.0,-5465538.4,-9394354.0,6976861.0,-7682197.5,9549773.5,-4346428.0,-898191.7,9795724.6,-8572561.0,7767146.0,-8933646.0,9112289.0,9633590.0,-4380945.0,-7690252.0,9953947.0,-7636592.5,3381813.3,-6017122.8,8204566.0,8178873.0,-4282706.2,-8843718.0,7215854.5,1931303.6,-9949494.0,2124055.1,-9906077.4,-9551833.6,-7185128.0,-2681395.4,-6613729.0,-8903482.6,-438837.94,-7860498.0,9278077.0,673310.83,-6223133.6,-7087625.6,4960596.2,-4643056.5,-7134076.0,-8331834.5,-6887837.5,-5721124.0,-8399194.5,7704320.0,-8727583.0,-6545603.0,-9148025.5,4389072.0,-6508621.0,7303202.0,-8414274.5,-8741854.0,-8487539.0,-8339316.0,3273450.6,5174268.8,-5777804.6,4695498.2,-4690817.7,-9029154.5,8085324.6,-1057594.3,-10788639.0,7198015.6,8412160.0,-7850006.0,5654003.5,9469071.0,6677747.0,-5549995.2,-8279204.0,-4940815.3,-7388313.0,8012505.6,4762439.0,562908.97,-7287498.6,-3093262.8,8467129.6,-10235316.0,-9238506.0,6107022.0,6922600.4,-4818767.3,-7652029.0,-4768221.0,-10266732.0,-5604187.4,-9883039.4,6539708.4,6473829.0,6032757.5,-1114184.7,-6495514.0,8255907.0,9122326.0,3734696.3,-10650875.0,-9620250.0,-683131.7,-9045998.0,9134911.0,-5996300.0,3254438.6,-122631.81,1,0,0,0,0
7226171.0,-11464026.0,8988720.0,-8547213.0,7909611.0,8384611.5,8846106.0,10846921.0,-9774770.0,10182114.0,4812062.0,-8031075.0,8660933.4,-8508669.6,5974604.6,5484358.0,8417341.0,-10126351.6,-8897417.0,-9720532.0,-8363319.0,7642594.0,-10823816.0,7550293.0,-221443.78,9374652.0,10360113.5,-7718743.0,-10889689.0,-9119373.6,4945599.3,-8760718.0,2361168.3,8372141.0,-7457331.0,10560582.6,-3605436.5,-2507937.0,-8836837.0,9493831.0,9735791.4,6530929.0,-10291886.0,8423838.0,9614395.0,-10317056.0,7751065.5,9863172.0,-6740934.4,-8499570.0,-9317668.0,5209060.8,-10371756.6,7146726.5,-6532168.4,9289718.4,10608610.5,-9289631.0,-9850727.0,-9750677.0,-9515746.0,9062062.0,8066329.0,-7811294.0,-5721189.5,8400761.0,-8234999.0,6152015.6,8695936.0,-8578641.0,-7023909.0,-7457515.6,8873767.0,9312049.0,-7044311.0,-7101076.0,8809823.0,-8099311.0,-10344025.0,6845541.0,-9047403.0,2411973.0,6948372.0,8288053.0,9726684.5,1491986.5,-9648359.0,9564388.5,7236640.0,9350123.0,-6384743.0,-8242929.0,-6277167.0,-9535663.6,6540156.0,-9316272.0,10262856.0,-1048427.4,2261403.8,6567712.0,-7973197.0,8522695.0,-8751989.0,10995502.0,9196614.5,-5970188.2,-8153136.0,11158691.0,-10272039.0,3811797.0,-4672313.5,7773221.0,8328103.0,-4157062.0,-7475524.0,9216594.0,1628773.0,-9526375.0,5840052.7,-9744416.0,-9317448.0,-7059404.0,-6123187.8,-9047890.0,-7896682.0,1954893.0,-5435653.4,8834139.0,768922.97,-2937976.5,-8779459.0,4657740.0,-6263880.0,-5158940.7,-7654047.0,-6841081.4,-8944277.5,-8763151.6,7499405.0,-8924100.5,-6412084.4,-7180451.0,7093958.6,-4468269.0,9283852.6,-9322422.0,-9053488.0,-8957704.0,-8728624.0,6419172.0,8840373.0,-7037227.6,4066140.0,-3898333.0,-9546702.0,7169973.0,-2230573.6,-10403447.6,9523443.0,6442185.5,-7923327.4,6901336.0,9151314.0,8445094.5,-3462520.0,-9887496.0,-5686772.6,-6963822.0,8272786.4,6341220.0,148352.7,-6756451.0,-2805220.5,9136875.0,-11091670.0,-8950616.0,4085116.0,9364040.0,-4655064.6,-8418559.0,-6603878.0,-9725790.0,-5447555.3,-9082464.0,8816790.6,4616862.0,7662825.0,-1341984.5,-6337136.0,8619632.6,5984105.0,4136955.0,-11205941.4,-10066309.0,-1515354.7,-7798191.0,7699376.0,-10205521.4,1583111.1,1665868.4,1,0,0,0,0
7682152.0,-9717668.6,8086710.0,-9168102.6,8318069.0,8357437.0,9000970.0,9953279.0,-9929777.0,10172412.0,7039641.0,-8443602.0,8352872.0,-8843953.0,9368300.0,6299768.0,7745103.0,-8166098.0,-9459904.6,-8928861.5,-9001662.0,7898734.5,-10372074.0,8817900.0,1323279.55,7857389.0,9236210.0,-7675941.0,-9163307.4,-8628065.0,7086942.0,-9440505.0,2661759.4,7114388.0,-9582959.0,10636084.5,-5178959.7,-4203891.8,-9528986.0,9199169.0,10668177.0,7200985.4,-9110781.0,8680118.6,8494850.0,-11727401.0,7458269.0,9782093.0,-7125005.0,-10186691.6,-7996735.0,5772789.0,-10145432.0,10296791.0,-8322230.0,8635242.0,8262327.0,-9384287.0,-10013178.0,-9935208.4,-9373443.0,9758047.0,9004435.0,-7869901.0,-7573605.0,7575805.5,-8103688.0,5623999.0,10597217.0,-8889496.0,-8270968.5,-8643842.5,9513296.0,8695558.0,-11972147.0,-8063961.0,10354943.6,-6058714.0,-8555622.4,7522930.0,-9560021.0,3540644.8,6956595.0,9941875.0,8988341.0,1427234.6,-9658154.0,11167312.0,6777236.6,9035859.0,-3710428.3,-8226272.0,-7405060.5,-9182831.0,6893245.0,-10390863.6,10874130.0,-2262744.1,617822.0,12290127.0,-9511201.0,8879555.0,-8484071.5,8520059.0,9821161.0,-7748937.6,-8598714.0,7213964.0,-10246312.6,4487348.0,-8689409.0,8647960.4,9199881.6,-6645679.5,-8013058.0,8192243.4,2879117.4,-9175244.0,5302343.5,-8968482.0,-9167436.0,-9334350.4,-5297519.0,-7533765.0,-9639563.0,-1452289.5,-6055001.5,9657371.0,1558601.6,-4352621.4,-9326694.0,4689893.5,-6539896.0,-5652792.0,-7552300.4,-7750159.0,-8630391.0,-9019508.0,6789171.0,-10050810.0,-6734409.0,-9524916.0,7895408.0,-5477912.0,7556924.0,-8930237.6,-10023459.0,-9975742.5,-10188354.0,1673889.2,9047255.0,-7485145.0,4339044.0,-6389822.0,-10057741.4,9593864.0,-1391019.5,-10447237.0,9607642.0,8219357.0,-8681653.0,7247130.6,9544291.0,7861737.0,-3907993.4,-9258072.0,-6690730.0,-7323067.0,9308260.0,5317808.3,689631.47,-8491643.0,-4783473.5,10341043.0,-9183598.0,-10736722.5,2963702.0,8833839.0,-5240201.2,-7215784.0,-7226188.5,-8861850.0,-6289936.0,-8834898.0,7871407.0,6082322.0,6885283.0,137416.56,-9163392.0,6947401.0,7310983.0,4471688.3,-10593510.4,-8819146.0,-581108.45,-7856693.0,8266952.0,-9514144.0,2028774.3,915477.1,1,0,0,0,0
6981653.0,-10503013.4,7953488.0,-9805974.0,8418264.0,7837809.0,7600247.0,9111666.0,-10023610.0,8642303.0,7235615.0,-7821344.6,5431264.3,-9010788.0,10051133.0,5716597.3,7907987.4,-8659392.6,-8498967.4,-7796099.0,-9089514.0,9276158.0,-7824895.5,7252627.0,-515780.27,7919046.0,8496386.0,-6833967.0,-10997931.0,-7886913.0,3672434.8,-7881584.0,2555807.0,7758002.0,-7904810.0,9597181.5,-2828272.8,-6492860.0,-8067097.5,10168335.6,9728569.5,7111353.0,-9406905.0,7604090.0,8837860.0,-10865980.0,6233866.5,7066565.0,-8345832.0,-8770217.0,-8570374.0,4756485.3,-10169901.0,9936306.0,-9943162.0,8710071.4,9097608.0,-7195560.0,-9418291.6,-7992012.0,-8250648.0,8425040.5,8208910.4,-7941897.0,-7834099.0,9774833.0,-7318301.5,4480361.6,9177251.0,-8300611.4,-7321960.0,-8461100.0,7945961.5,10007980.5,-9403367.0,-7750442.0,7436175.0,-6966005.0,-10166212.0,7203482.0,-8323812.0,2282787.0,7479950.0,7799806.4,7927698.0,-1360021.8,-9926794.0,8269422.0,8180036.4,7958007.0,-5453744.0,-8581340.0,-5310553.0,-10308725.4,5233346.7,-8217414.5,9774709.0,-1864272.4,-1470641.3,9926141.0,-9009285.0,10014816.0,-8612217.0,10578541.5,9957419.0,-4473170.6,-6991480.0,10250165.0,-8650643.4,4098027.2,-5878370.0,7416783.0,8169100.4,-3775512.4,-9593604.5,9626821.4,1539774.2,-9888834.5,2839763.3,-9457290.0,-9336861.0,-7319285.0,-3534859.0,-7287641.0,-8013718.6,678360.2,-7775302.0,8713330.0,1927183.0,-5090878.0,-6932412.0,4550409.7,-4435547.0,-5563717.3,-7954498.0,-6820845.6,-8195610.0,-7692835.5,6387308.0,-8268606.0,-5176565.0,-8574325.0,5480825.0,-4859460.5,8790196.5,-9112420.0,-7872454.0,-9249242.4,-6969587.5,3458153.5,7078311.0,-6907645.6,2381321.8,-4329138.2,-10215917.0,7011601.0,-969401.75,-10710928.6,9576024.0,9236032.5,-8767462.5,6390436.0,9674824.0,7839302.0,-3370194.5,-9480972.6,-7730234.4,-7545445.0,8969705.0,5454081.3,528219.53,-6035865.0,-1761971.8,9578436.0,-9580459.0,-8859189.6,3422878.0,7975076.0,-5904754.3,-8288513.0,-4889223.4,-10467352.0,-6582264.0,-10316029.0,6705733.4,6253079.0,6481643.0,-626678.9,-6528926.0,11291942.0,7595169.0,4976278.0,-8601949.0,-7649711.0,-1849608.0,-7615407.6,8268198.0,-6269775.0,2709010.4,770002.37,1,0,0,0,0
8995603.0,-9948870.5,8856486.5,-9041288.5,8365580.0,7682580.0,7188858.0,10935344.0,-10092231.0,8366659.0,5406467.6,-8711605.5,7722202.0,-9577300.4,8519623.4,5601684.7,8612558.0,-8455456.0,-9517024.0,-9693184.5,-8522209.5,7625045.0,-10257122.0,8726451.0,578714.9,8557561.0,9410176.4,-7009678.0,-10094092.0,-9170055.0,6445177.0,-10074211.0,2280273.3,8164897.0,-9567265.0,9851178.5,-4099979.3,-3370018.0,-9671102.5,9724066.0,9987526.0,8111946.0,-8868856.0,8922974.0,9973360.6,-8328327.5,6269837.0,10835518.0,-7207811.6,-10250858.0,-10101201.0,6523891.5,-8137876.5,9482856.0,-8645352.0,9811629.0,9113370.0,-8477741.5,-9982604.5,-9913592.0,-9148399.5,9928916.4,9023952.0,-9195473.0,-6674807.0,9830464.0,-8313040.0,6268094.5,10065287.0,-7162341.5,-9686398.5,-8969937.0,9328933.0,8609046.0,-10139609.0,-9024620.0,8244981.6,-8412052.0,-10807498.5,8758277.0,-9318012.0,5007988.6,6895848.0,8444424.0,8622587.5,1631615.1,-9359237.0,8784269.5,8478910.5,9755868.5,-3060115.0,-8220900.6,-7031815.0,-9762835.0,7461502.0,-8950726.0,10236810.0,-2955569.7,677628.26,10461438.4,-9379060.0,9759851.5,-9683419.0,10025619.0,10092111.0,-7686397.4,-8726297.0,8502770.0,-9808452.0,6808054.0,-8519437.0,8764558.0,8312567.0,-4991590.0,-7989198.0,8599795.0,2882470.0,-9670269.0,6341541.0,-10497820.0,-7936159.5,-7360979.0,-4828582.0,-9059858.0,-8733860.4,930696.7,-5925160.6,9204165.0,2348183.3,-4233356.0,-8108901.0,3796196.4,-6910774.0,-4865396.8,-8389760.6,-9016171.0,-9509663.0,-7857005.0,7796983.4,-10752608.0,-6883786.0,-8786575.0,7460551.0,-5190059.0,8761720.0,-8977853.0,-9501769.4,-8743475.0,-9741433.0,3556832.0,8126427.0,-6690197.4,3313705.7,-4195903.0,-10885222.0,8660179.4,-740595.67,-9984427.0,9646020.0,8155418.0,-7383986.0,6928937.0,9387104.0,7433630.0,-3783073.6,-9623866.5,-7271667.0,-7913298.0,9627367.0,7073512.0,-205920.03,-8780806.0,-2923649.7,9469125.0,-10539286.0,-9421784.0,4054213.7,7710615.0,-4616281.8,-8648398.0,-6558198.5,-8945881.6,-6109824.8,-9887671.0,8275213.0,4885365.4,7200633.0,-1459763.7,-7464630.0,8350567.5,7082377.0,4846680.0,-10741512.0,-9007363.0,-719547.04,-8191696.0,7960330.0,-8893295.4,1140725.3,711833.17,1,0,0,0,0
7924052.0,-9832203.4,9780551.0,-9984010.0,8876359.5,8965397.6,10013470.0,9179062.0,-9905625.0,10464083.4,6869797.0,-7720991.0,10236452.0,-9566288.0,10063958.0,7751572.0,9927832.0,-9300810.0,-9121338.0,-9761371.0,-9656618.5,8146696.0,-12200882.0,10176076.0,1310240.5,7343759.0,7807562.5,-7698896.5,-10651004.0,-9742439.0,7766790.0,-7667251.0,-338972.15,8868740.5,-8652541.0,9671325.0,-4763066.8,-3578223.3,-8823172.0,9580400.6,10500200.0,8742952.0,-7996710.0,7412954.0,9369515.0,-9600600.6,8258683.0,10100295.0,-7541465.0,-8285568.0,-9552489.0,5130848.0,-10196507.0,9813145.5,-7369421.4,10438459.0,10594070.0,-9622480.0,-9889798.6,-8999243.0,-8957250.4,11315204.0,9387025.0,-9843929.0,-7694600.5,9624153.4,-8962907.0,6690611.0,9101281.0,-8490557.0,-9257284.0,-8092174.0,8786696.0,7066230.0,-8629489.0,-6351729.0,8636487.0,-8553515.4,-10377126.0,6939451.4,-10685610.0,2234955.5,8229849.5,8363529.0,9196994.5,-621898.47,-10420005.0,11130907.0,7133535.0,9662410.0,-6788487.0,-9811313.0,-8226169.0,-9239142.4,8362469.0,-10989395.5,11296747.6,-586645.07,2954600.2,8727372.4,-8930442.5,8910478.0,-9042033.0,8512664.6,10966484.0,-5009944.0,-8060549.0,10164354.0,-9153342.0,7528072.6,-9013096.0,7968226.0,7644925.0,-6777674.0,-7317097.5,10183387.0,3312916.3,-11365658.0,6591110.0,-9198753.0,-9483678.0,-8340032.4,-6022318.0,-8082218.0,-11981060.0,-1326003.4,-8045143.0,9013504.5,2048819.7,-4037961.0,-9365658.0,5868859.6,-6499623.5,-5702926.6,-7692118.0,-6818128.0,-8808691.0,-9093135.0,8282463.0,-8806234.6,-7176299.0,-9273369.6,10063671.0,-6110272.0,8223982.0,-10448430.5,-7889400.4,-10140999.0,-7198990.0,4921175.5,9027584.0,-7196968.0,4224359.2,-6933511.0,-9258009.5,7522496.6,-2285453.9,-9874448.0,9129099.5,5063754.0,-7549045.0,6560677.0,9621953.0,8339517.0,-4887764.0,-9747194.0,-9330281.6,-9182032.0,9404593.0,6729349.5,677331.7,-7862192.0,-3636241.0,7561357.0,-10631610.0,-8798009.0,5530828.0,8139591.0,-2313685.2,-8722494.5,-9769034.0,-9657705.0,-4754424.0,-9132232.5,9057846.0,5539098.4,9430864.5,-4147522.5,-9310677.0,10173081.0,5254645.6,4617409.8,-10337115.0,-8346821.0,791775.7,-7684871.6,9222643.0,-8380842.0,1322431.2,2091159.9,1,0,0,0,0
8085567.5,-8374595.0,7833026.0,-9573106.5,8897126.5,8277021.0,7625685.0,9272896.0,-9490105.5,8773143.6,6478990.6,-8473282.0,8473114.0,-8480228.5,8181018.0,4518994.7,9819473.0,-9003317.0,-9598140.4,-9288015.0,-9965291.6,8603398.5,-9615239.0,7934197.0,-687098.74,7514600.0,8679255.0,-7474854.6,-8621023.0,-8889304.0,6679539.0,-7252307.0,2732972.2,7656091.5,-9298980.0,10529813.0,-3934024.6,-3394359.7,-10133021.0,7721510.5,10352381.0,6455436.0,-9497565.0,8132617.0,10247128.5,-10521820.0,7679585.0,9633109.0,-7874948.0,-8658920.0,-9724212.0,5903069.0,-8658133.0,10233085.6,-7713441.0,10310338.0,10015247.0,-9200590.0,-10701019.0,-7710648.0,-7557946.0,9370412.0,9074494.0,-8674569.4,-8855504.0,10176882.0,-9583695.0,6141566.0,8451577.0,-7590844.5,-7873154.4,-6981806.5,9025944.0,9655995.0,-10414792.0,-9056468.0,7795067.0,-8397587.0,-8955178.0,7402349.0,-9532725.0,4321058.5,7532429.0,9550777.0,9278424.0,2118370.5,-9121417.0,9478611.0,7522647.0,9184939.0,-4333085.6,-9462292.5,-7976208.0,-9242550.0,8269952.0,-8978622.4,7394199.0,-4367680.0,-269075.97,10535928.0,-8612405.5,9482115.5,-8909514.5,8944832.5,8666945.0,-7664242.4,-8288585.4,11158750.0,-10763145.0,4882023.5,-7738150.0,9141768.0,8193379.0,-4961182.0,-8175312.0,8984356.0,2938678.7,-8479605.6,5320970.7,-10931972.4,-8777007.0,-8626853.0,-5166169.0,-8784981.0,-9429508.0,2228767.2,-6786886.6,9069690.0,1773256.0,-3862973.3,-7717288.0,3835262.4,-5953840.0,-4689243.0,-9380732.0,-7568819.0,-9596205.0,-8642777.0,5694080.0,-10475634.0,-5664693.2,-9312767.0,8108403.5,-4994583.0,8996934.0,-9818745.4,-9453548.5,-8880874.5,-10338750.0,3983268.5,8373894.0,-5748182.0,4015892.0,-4679766.3,-8975208.6,9711221.0,-1293496.0,-10998992.0,10317417.0,8889681.0,-7259480.0,7525112.0,8004773.4,5921978.0,-2482556.0,-9587309.5,-8035113.0,-7288688.4,9655221.6,6582137.0,-152030.3,-8780502.5,-3700889.0,10230215.0,-10200476.0,-10053307.0,3995130.6,7967833.0,-4381389.5,-8512823.0,-6597406.4,-9282708.0,-6734233.0,-8371823.0,7179568.0,5976566.3,6784192.5,-1236647.4,-7155225.0,8799827.0,6764719.0,4685315.5,-9511689.0,-9487790.0,-547671.9,-8437245.0,8339061.6,-7582846.0,1242938.8,718664.24,1,0,0,0,0
