f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,Person,Actor,Place
990632.658,646831.023,645737.181,16841.265,460438.409,808995.079,70221.13,5649.007,25332.776,714789.679,419937.012,545479.615,878909.153,674807.23,110299.697,20104.891,636409.065,119826.708,161329.677,251172.49,140246.283,419479.127,922557.135,8241.345,8461.229,37799.956,868028.662,100305.246,54488.779,227904.064,2806.202,684825.337,383373.87,968858.501,17530.735,809694.284,291235.833,47339.437,36124.121,2462.787,197731.455,645071.748,2260.136,12988.218,668425.944,864429.377,90401.607,45848.084,138085.406,301550.173,1,0,0
990584.86,646834.57,646204.417,16839.677,461176.029,808845.572,70256.659,5652.059,25336.055,714741.782,419669.238,545479.315,878911.673,675478.213,107745.482,20137.476,636523.356,119815.973,161269.061,251291.523,140128.276,419379.408,922553.388,8231.618,8461.729,37836.326,867951.66,100493.938,54606.6,227735.248,2809.535,684749.285,383213.851,968861.411,17582.542,809628.298,290923.18,47432.219,36125.882,2461.556,197995.296,645208.245,2252.722,12999.711,668588.713,863994.722,90472.661,45832.021,138148.489,301547.361,1,0,0
990595.418,646833.875,646366.098,16850.394,460844.69,809369.247,71832.405,5647.153,25330.788,716609.039,421009.843,545479.426,879201.324,674928.614,110385.84,20086.703,636346.684,116199.209,161364.79,251256.73,140476.562,419445.436,922555.512,8256.303,8458.432,37807.953,867854.177,100370.157,54894.787,227908.355,2804.449,684357.537,383140.441,968847.666,17695.629,809620.305,291009.971,47337.434,36128.5,2462.419,197755.997,645351.303,2262.919,12973.993,668473.053,864518.023,90500.803,45848.18,138079.02,301553.042,1,0,0
990577.115,646818.786,645817.797,16843.553,460769.229,808778.217,70247.796,5646.493,25341.842,714462.906,420050.044,545479.643,878874.757,675177.286,110208.462,20124.647,636451.397,119825.231,161092.485,251422.679,140157.323,419378.413,922562.072,8250.631,8461.675,37827.929,868005.797,99828.95,54566.631,227955.93,2791.603,684077.247,383100.116,968893.058,17525.085,809600.586,291346.581,47337.791,36122.778,2461.572,197801.188,645539.866,2263.85,12982.465,668087.577,864329.98,90474.816,45847.952,138104.339,301551.451,1,0,0
990587.135,646825.174,646862.995,16811.754,460952.762,808332.986,70250.167,5644.516,25337.534,714658.705,419709.82,545480.765,878819.293,675694.716,110297.796,20106.875,636510.477,119886.481,161709.324,251298.106,140021.615,419380.991,922521.226,8163.757,8460.674,37800.829,867968.089,100507.057,54644.815,227938.893,2805.066,684599.811,383132.287,968809.163,17534.302,809603.686,291007.557,47371.397,36123.521,2463.126,198548.859,645232.473,2260.992,12973.103,668307.845,864384.511,90498.417,45876.5,138165.872,301554.19,1,0,0
990574.239,646834.472,647124.483,16843.308,460898.255,809000.928,70230.41,5646.879,25332.419,714600.902,419859.877,545479.649,878812.322,671725.704,110282.036,20066.419,636498.485,119832.698,161388.258,251253.486,140152.604,419227.901,922525.92,8238.542,8464.905,37815.227,867959.264,100313.331,54495.011,227933.985,2803.129,684384.566,383232.638,968835.9,17534.462,809591.711,290749.57,47340.507,36116.705,2458.317,197666.411,646178.182,2247.504,12967.798,668463.14,864470.888,90469.839,45837.563,138053.25,301625.8,1,0,0
990610.316,646837.723,646643.232,16856.095,460845.336,809499.597,70149.784,5646.69,25336.006,714741.627,420165.379,545479.653,878434.98,675575.55,110275.667,20127.108,636214.504,119824.796,161757.465,251352.25,140315.987,419382.167,922517.879,8243.545,8469.664,37814.906,867955.692,102849.443,54418.502,228019.851,2805.489,684680.038,383394.986,968824.661,17533.779,809606.035,291200.025,47308.444,36117.757,1962.421,197659.824,645654.19,2256.192,12980.45,668371.629,864461.631,90464.786,45811.427,138081.727,301546.392,1,0,0
991720.084,646832.983,647159.097,16851.441,460711.24,809530.524,70250.309,5648.003,25337.564,714766.709,419849.927,545479.793,879162.259,674488.913,110294.292,20064.28,636637.829,119827.994,161137.215,251388.299,140162.751,419348.03,922551.193,8216.433,8463.125,37800.667,867952.416,100434.505,54649.184,228561.734,2805.433,683629.185,383099.335,968827.093,17544.793,809610.0,291085.527,47318.722,36125.91,2463.161,199123.234,645067.735,2261.073,12982.077,668431.916,864324.674,90498.443,45877.369,138123.274,301589.788,1,0,0
990640.549,646801.807,643696.807,16845.78,460888.969,809056.875,70253.379,5648.485,25318.641,715073.04,420334.928,545480.504,878702.628,674956.627,113124.423,20107.821,636438.318,119829.582,161303.041,251221.314,140169.365,419409.033,922609.0,8242.861,8458.53,37917.292,867643.836,100363.113,54810.84,225486.999,2801.597,684468.875,383501.224,968840.336,17534.118,809608.095,291632.253,46466.448,36081.227,2464.431,197822.36,645541.393,2260.941,12985.225,668298.984,864069.621,90408.949,45847.992,138078.085,301584.04,1,0,0
990610.274,646838.078,646811.8,16830.421,460844.127,808692.33,70244.281,5647.483,25342.921,714812.069,420698.963,545479.375,879023.231,674955.519,110276.689,20102.42,636558.341,119688.48,161313.419,251289.232,140086.284,419446.888,922108.118,8234.888,8456.761,37779.431,868038.874,100322.261,54579.723,227940.984,2802.638,684948.237,383102.093,968904.885,17255.617,809583.047,290157.209,47323.973,36126.812,2458.555,197687.94,644968.976,2256.568,12985.076,669127.188,864547.121,90455.947,45851.02,138083.325,301554.817,1,0,0
990595.451,646825.601,646507.824,16831.067,460904.594,809512.419,70314.827,5646.493,25339.056,714988.664,419658.557,545481.983,878691.631,674774.757,110427.345,20093.08,636426.328,119789.747,161275.956,251192.074,140064.759,419347.634,922496.973,8244.771,8465.629,37726.087,867989.841,100048.529,54592.135,228057.142,2806.697,684707.855,383168.802,968832.004,17539.212,809550.403,291307.849,47359.218,36114.984,2459.929,200059.209,645480.895,2252.284,12981.196,668511.424,864579.332,90498.248,45847.802,138091.471,301548.76,1,0,0
990534.025,646828.863,646987.088,16863.924,460908.811,809469.236,70247.02,5647.094,25464.166,714688.205,419580.845,545479.488,878533.069,675019.446,110146.247,19999.203,636503.12,119832.111,161232.563,251305.036,140317.207,419395.133,922516.116,8252.596,8461.852,37834.046,867936.777,100412.688,54760.952,227584.364,2802.791,684791.761,383151.344,968837.073,17533.259,809612.975,290886.302,47566.065,36143.213,2461.734,197773.374,645485.594,2266.001,12977.899,668504.502,864279.902,90437.021,45821.614,138147.262,301550.422,1,0,0
990595.895,646831.826,644927.238,16848.594,460807.319,810122.342,70307.346,5645.537,25271.536,712824.43,419120.55,545479.504,878854.431,671539.682,110293.919,20106.908,636586.082,120014.184,161321.499,251214.328,140585.906,419325.676,922515.81,8240.955,8459.537,37794.993,868023.2,100223.496,54921.845,227996.83,2795.576,684281.313,383054.402,968869.47,17526.383,809588.317,288842.423,47313.537,36126.668,2458.225,197793.022,641837.245,2258.12,12969.192,668531.619,864591.384,90451.133,45851.224,138080.405,301555.114,1,0,0
990639.95,646829.831,646474.546,16847.753,460374.237,808995.881,70276.312,5647.091,25335.316,714930.879,420047.401,545479.645,878899.749,674950.774,110284.788,20157.451,636323.029,119805.856,161402.574,251254.399,140099.989,419427.543,922400.719,8249.585,8460.939,37859.609,867895.81,100357.226,54613.407,227820.189,2800.974,684596.994,383134.57,968837.219,17533.662,809723.708,291489.019,47338.148,36131.726,2463.06,197693.429,645398.059,2266.211,12984.586,668665.465,864782.611,90485.678,45848.993,138109.026,301551.494,1,0,0
990563.102,646836.905,647632.819,16863.805,460896.889,809211.413,70317.779,5659.614,25332.339,714987.883,419847.611,545481.213,878783.987,674948.239,110294.352,20103.814,636353.537,119828.262,161355.844,251411.193,136151.38,419356.595,922483.578,8235.968,8464.596,37810.76,867946.234,100434.944,54514.641,228071.743,2804.561,684659.968,383083.394,968833.101,17536.216,809617.807,291038.309,47365.74,36118.129,2485.517,39888.918,647385.316,2270.75,12989.236,668586.745,864450.676,90490.184,45857.202,138046.413,301552.654,1,0,0
990560.235,646839.756,646984.327,16845.546,461476.573,811357.181,70250.423,5645.905,25345.167,715048.473,500728.328,545479.53,878849.938,674896.225,110213.021,20096.013,636366.903,119864.374,161268.971,251485.504,140145.551,419433.384,922578.401,8247.083,8463.005,37795.021,867985.941,100456.09,54987.905,227827.662,2801.804,683819.456,382954.494,968820.306,17521.647,809704.747,292114.799,47344.765,36117.746,2458.813,197770.162,645218.78,2263.895,13013.047,668726.834,864260.751,90491.07,45847.809,138064.067,301548.345,1,0,0
990296.263,646832.403,646352.574,16839.508,461137.304,809093.002,68564.539,5649.685,25320.096,714613.001,420029.23,545479.493,878824.092,675218.851,110287.141,20117.951,636518.936,119775.374,161275.125,250818.654,140164.305,419406.012,922567.223,8238.558,8466.644,37796.837,868078.908,100455.637,54581.905,227987.285,2803.033,684766.437,383192.255,968877.674,17542.38,810082.06,290948.086,47314.963,36127.754,2462.11,197664.982,645388.467,2264.703,12994.031,668479.849,864518.598,90527.939,45851.675,138045.081,301550.321,1,0,0
990624.028,646833.809,647117.687,16854.634,460968.053,809084.451,70514.151,5645.215,25307.018,714462.252,419781.078,545479.706,878845.465,675146.319,110111.747,20120.507,636460.879,119947.555,162775.219,251185.548,140178.037,419431.228,922522.717,8243.457,8464.277,37823.731,867210.51,100234.64,54563.566,228561.626,2803.987,684603.852,382955.815,968934.669,17540.626,809486.56,293716.524,47336.41,36129.099,2461.716,197691.645,645521.283,2263.877,12981.375,668588.144,864224.565,90516.548,45839.622,138106.161,301549.616,1,0,0
990581.69,646830.364,646439.023,16855.227,460791.616,808610.571,70247.83,5646.948,25332.837,714679.453,419387.224,545479.617,878865.273,674901.414,110287.945,20241.622,636470.396,119159.016,161369.036,251136.017,140044.064,419403.394,922935.833,8241.677,8461.185,37814.788,867967.401,100388.905,55161.376,227977.692,2803.203,684560.178,383132.11,968824.559,17520.265,809644.683,291030.612,47322.923,36117.65,2462.076,197728.03,646311.219,2267.208,12981.394,667991.889,864433.578,90492.829,45845.378,138126.194,301540.793,1,0,0
990585.024,646815.266,647590.764,16848.106,460855.559,807302.162,70245.931,5646.912,25333.914,714121.951,420010.353,545479.498,878850.565,675018.231,110288.446,20099.569,636324.966,119575.075,161336.515,251504.471,140075.867,419393.695,922587.4,8240.389,8461.548,37804.015,868023.064,100018.741,55242.476,228048.481,2805.719,684686.676,383112.657,968978.779,17529.175,806938.319,291478.326,47330.516,36121.405,2461.764,197723.683,644578.963,2264.023,13002.265,668399.776,864439.267,90512.588,45845.169,138067.499,301549.417,1,0,0
990569.527,646833.998,646883.312,16917.106,461213.564,808368.689,70293.865,5647.433,25390.422,714806.096,419662.466,545479.658,879073.526,674868.025,110312.382,20087.877,636530.598,119740.93,161353.058,251222.815,140116.447,419313.648,922641.227,8237.283,8455.671,37829.27,868159.557,100458.59,54501.692,227814.565,2802.458,684505.612,383060.451,968712.59,17533.848,809608.568,291391.981,47383.606,36126.674,2462.092,197464.358,645476.316,2265.16,12974.733,668558.182,864365.115,90465.887,45367.417,138083.714,301549.197,1,0,0
990572.977,646859.308,646940.98,16845.763,460912.73,808924.063,70316.063,5646.497,25337.311,714648.376,419681.582,545479.958,878343.058,675013.802,110328.569,20107.399,636443.32,119884.696,161124.203,251280.333,137795.621,419303.4,922512.278,8247.232,8452.077,37721.063,867981.74,100442.82,54607.783,228597.328,2779.087,684726.066,383223.943,968695.422,17534.899,809566.767,290542.771,47910.886,36121.728,2459.976,197681.937,644910.802,2264.026,12979.689,668409.677,864375.024,90499.267,45840.632,138047.578,301566.307,1,0,0
990614.331,646835.122,646042.419,16838.533,460803.34,808820.392,70199.595,5645.873,25338.116,714488.971,420243.837,545479.107,878772.935,675066.694,110284.726,20103.599,636384.664,119817.375,161278.028,251260.277,139982.241,419415.162,922577.009,8166.588,8457.175,37769.165,867766.332,101029.654,54554.699,227986.249,2804.6,684421.056,382928.657,968801.727,16698.872,809574.039,291801.225,47333.827,36116.108,2461.103,197939.713,645559.311,2265.765,12982.304,668448.097,863717.67,90484.728,45862.208,138071.442,301629.134,1,0,0
990573.623,646833.23,662285.665,16877.323,460855.115,808727.066,70274.001,5651.088,25332.328,714646.643,420583.15,545479.355,878782.718,674517.382,110288.647,20035.537,636379.852,119764.64,161369.77,248547.643,140241.203,419384.834,922558.935,8257.385,8454.885,37812.952,867988.799,100203.078,55222.615,227998.015,2803.28,684725.399,383149.9,968892.684,17496.715,806887.91,291348.007,47311.684,36307.322,2467.212,197723.976,636153.31,2258.33,12981.669,668699.514,864367.141,90492.537,45833.894,138105.919,301550.16,1,0,0
990823.148,646838.025,648371.558,16849.124,461073.07,808788.037,70246.647,5645.406,25334.304,715191.967,420001.758,545479.252,877186.77,674996.974,110289.583,20119.049,636752.352,119811.02,161315.849,251349.968,140298.128,419429.76,922758.708,8243.496,8462.808,37863.702,868009.351,100384.393,54606.917,227912.833,2803.38,684508.286,382703.237,968845.464,17541.371,809637.842,290732.778,47372.475,36145.605,2441.471,198233.434,645446.264,2264.572,12997.645,668550.923,864571.399,90511.748,45849.314,138088.392,301547.902,1,0,0
990564.006,646827.246,646506.178,16843.371,460930.225,808736.08,70262.221,5647.436,25334.546,714692.159,419422.371,545479.488,878760.914,674852.766,110296.065,20120.317,634058.2,119703.627,161455.522,251270.328,140114.994,419419.173,922472.526,8251.57,8441.744,37869.264,867944.096,100387.376,55143.54,227909.015,2802.692,685983.493,383125.389,968830.25,17538.158,809658.496,291034.952,47138.294,36119.077,2465.713,197627.935,645904.875,2270.297,13018.513,668443.811,864471.374,90539.929,45859.335,138185.657,301503.531,1,0,0
990538.784,646836.316,646302.31,16849.265,460946.27,808884.41,70238.359,5646.564,25331.812,714760.101,428779.499,545480.211,878761.692,674864.46,110280.614,20094.954,636399.252,119887.924,160465.412,251198.582,140177.773,419471.496,922516.069,8244.194,8465.161,37791.862,868882.66,100449.706,54579.045,227936.624,2800.825,684981.094,383138.586,968850.26,17512.648,809632.14,291044.498,47273.656,36127.15,2460.51,197919.21,645681.359,2266.918,12983.926,668161.438,864680.308,90496.785,45821.839,138080.34,301550.473,1,0,0
990590.059,646802.1,646235.53,16847.489,460825.112,808845.026,70303.911,5648.848,25332.415,714701.577,419832.685,545515.129,878843.921,674978.914,110285.641,20113.21,636415.541,119933.423,161534.739,251358.374,140699.738,418871.144,922545.234,8242.169,8465.887,37817.593,868002.296,100260.883,54560.43,228485.991,2810.315,684022.297,383128.401,968820.191,17535.844,809577.952,293412.133,47346.748,36119.285,2444.411,197844.337,645385.202,2265.377,12978.476,666294.087,864429.009,90507.395,45861.378,138075.176,301551.126,1,0,0
990566.541,646840.683,647940.442,16842.227,460821.9,808599.546,70228.255,5648.675,25330.6,715352.313,420292.145,545479.708,878656.975,674838.667,110242.667,20111.586,636390.538,119835.465,161450.667,251257.1,140381.592,419947.892,922530.021,8234.258,8469.937,37224.876,867917.765,100290.919,54536.136,227620.553,2772.119,684637.373,382569.527,968759.213,17522.27,809612.168,293162.364,47332.239,36128.283,2461.096,197620.524,645278.982,2264.07,12978.952,668469.843,864401.089,89963.464,45850.152,138082.199,301559.114,1,0,0
990540.329,646840.551,645693.966,16846.391,460965.14,810235.236,70275.968,5647.063,25314.953,714816.665,423676.912,545479.745,878721.526,674629.062,110282.731,20087.862,636493.185,119702.894,162048.91,251305.547,139887.515,419467.288,922614.231,8250.468,8459.107,37821.894,868102.096,100480.471,54572.001,227901.778,2802.334,685290.198,383027.437,968663.281,17532.912,809515.733,292828.033,47308.888,36122.489,2460.702,197677.202,646156.168,2272.149,12975.456,668383.761,864494.875,90505.493,45877.094,138086.612,301552.336,1,0,0
990585.556,646987.257,646155.803,16838.732,460799.549,808682.71,70293.88,5649.431,25351.091,709518.797,420014.838,545479.926,880479.597,675038.947,110295.539,20084.232,636325.308,119824.54,161314.869,251190.24,138406.922,419460.891,922477.681,8244.856,8461.353,37815.699,867965.085,100481.114,53200.168,227931.013,2807.182,684914.471,383110.745,968987.333,17520.184,809623.63,290629.638,47426.322,36109.632,2460.982,197602.27,645150.92,2267.611,12979.889,668427.238,864158.798,90432.583,45847.419,138083.289,301562.852,1,0,0
990595.807,646830.829,647376.85,16850.574,460870.988,809945.021,71745.385,5638.735,25327.082,714576.673,422298.811,545477.915,878927.122,675645.26,110266.385,20110.357,636438.886,119885.041,172607.786,251400.132,140285.164,419148.988,922397.137,8247.919,8458.249,37825.678,867960.611,100218.963,54582.875,228043.268,2794.398,684721.073,383310.567,968792.824,17541.187,809610.831,292128.583,47331.267,36115.395,2459.976,197081.315,645447.664,2264.846,12986.602,667906.353,864572.236,90666.767,45854.041,138147.544,301551.948,1,0,0
990569.225,646791.432,644837.768,16848.182,461012.937,808732.475,70233.131,5648.31,25322.276,714593.729,419248.664,545479.235,878702.907,675419.344,110282.039,20009.909,636302.737,119843.69,160946.802,251094.291,140242.378,419456.284,922472.126,8233.436,8462.979,37815.934,867979.054,100326.072,54508.135,227983.532,2804.589,684545.077,383113.91,967890.377,17565.547,809621.651,291338.283,47275.734,36108.027,2457.724,198215.637,645481.574,2189.009,12982.862,668833.04,864387.811,90485.477,45832.678,138080.235,301556.813,1,0,0
